967;КриптоОбмен;;0;971657
981;WMChanger;;0;7770388
1016;Банкир;;0;94323
997;CoinJoin;;0;23587277
985;Tuco;;0;11270270
983;Bitality;;0;413755815
968;CryptoMax;;0;104684786
973;Number1;;0;7127759
977;CityBit;;0;7130899
984;Cash-Bit;;0;5662069
969;4Money;;0;39834054
994;TipTopObmen;;0;59381095
976;ChangeProject;;0;358745397
992;OneMoment;;0;434969944
970;AlfaChange;;0;74274515
987;Itez;;0;3508439
982;WxMoney;;0;34689045
974;BestKurs24;;0;1086231
980;GrandChange;;0;399554358
975;PremierCash;;0;604010
986;PayFull;;0;0
1011;IChangeOne;137024936562;0;1877604
999;LetsPay;;0;1266155
1003;Crypto-Market24;;0;0
998;Момент;;0;26564
1027;Nordex;;0;4653610
1040;HiExchange;209080513788;559;470628
1013;AvanChange;359556728149;0;29700553
1008;BroExchange;;0;32998114
1005;EezyCash;594705036984;3;22346592
1006;Сова;;0;260986231
1002;ExCenter;;0;2312559
1001;CatBit;;0;2948696
1000;BazaObmena;;0;13252981
1007;Platex;;0;0
1014;Coin24;;0;5271870
1015;ТочкаОбмена;512160110371;0;37285
1020;Bit2Cash;;0;1568326
1010;Coinumm;;0;857711
1032;Crypto-Bank;;0;223032
1026;Ripae;;0;366981
1021;Крипта;;0;188505497
1009;CryptoShopping;;0;28180
1029;SwiftChange;;0;17273904
1004;ExWm;910856141988;546;13833
1038;Обама;455223738561;227;3961242
1036;CoinCat;;0;11271967
1028;BTCSale;;0;960117
1023;UnioChange;;0;13424448
1033;CosmoChanger;;0;31456163
1025;GlobalBits;;0;37658024
1035;CryptoXchange;;0;4629580
1024;Just-Exchanger;;0;0
1037;Crypik;;0;5125814
1034;ClickPay;285857469245;41;11590597
1047;Money-Office;;0;8680163
1046;Муха;;0;197957
1045;AgCash;;0;3860187
1044;BitBong;;0;13119492
1041;AnyExchange;;0;13078717
1081;DotSatoshi;;0;11684596
1042;CoinBox;;0;169845
1049;BlaBlaMoney;;0;19012661
1050;Kursov24;;0;31374684
1065;X-Obmen;905028210175;0;1876315
1054;24BitBank;;0;110242191
1053;ATMExchanger;;0;986128
1059;ОбменкаSU;;0;0
1052;Artek-Exchanger;;0;1975706
1057;Fly-Pay;206304305615;79;229883
1056;First-BTC;;0;20006160
1062;FlyObmen;;0;34172
1051;КриптоКасса;;0;831276
1061;Adb;;0;122056758
1069;Clean-Exchange;;0;1055362
1060;CryptoStrike;;0;54638594
1063;Оборот;;0;466031
1067;InstaBit;557452850931;0;0
1066;1Million;;0;75549
1074;CoinBlinker;;0;14687523
1070;Монеткин;;0;40614496
1071;CoinDrop;;0;531068
1072;N1ex;;0;22185
1073;IziBTC;;0;116308769
